what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945600854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945605567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945607934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945609819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332945610625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945611026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332945611263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945612739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945622337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945623410
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332945632230
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332945638171
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332945638244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332945659784
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332945661648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332945689720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1332945695363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945695427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945725883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332945733534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945749324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945778636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332945793996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950379172
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332950383593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950395571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950403780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950407436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950420812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950425184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950435088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950439030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950456007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950457989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950496925
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950497866
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950499828
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950503356
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950509033
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1332950510396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332950521734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950522624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950572907
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950576994
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950583487
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950590633
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950614248
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950622987
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950628685
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950629540
closed,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950629540
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950631686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950634836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950653504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950654122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950696132
started,bundle,org.eclipse.php.debug.daemon,3.0.1.v201201110400,"org.eclipse.php.debug.daemon",1332950697849
started,bundle,org.eclipse.php.server.core,3.0.1.v201201110400,"org.eclipse.php.server.core",1332950697851
started,bundle,org.eclipse.php.debug.core,3.0.1.v201201110400,"org.eclipse.php.debug.core",1332950697971
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1332950697986
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950698516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332950724915
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950729975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332950740015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950743045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950749609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332950750699
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950751915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332950753739
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950755244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332950757123
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332950758820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332950760322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332950761789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332950764621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332951077172
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332951083331
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332951109527
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332951112764
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332951148638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332951163537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332951168769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332951244052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952268402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332952272316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952309105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952310026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952310102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952311923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332952326014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952327365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952613068
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332952621542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332952621829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332952622387
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332952622700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332952623139
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332952623806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952631501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952632132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952635804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952647509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952649298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952670930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952679341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952708962
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952715628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332952726201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332952726683
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332952726896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332952727070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332952727872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332952728257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332952728736
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332952772495
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952779400
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952779524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952793924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952794693
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952796061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1332952812254
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332952814394
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332952814682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332952815314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332952816286
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952819088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332952831748
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952837877
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332952847185
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952859469
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332952886747
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952887910
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952888005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332952897053
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952899720
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952902460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332952903886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332952908653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332952911377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332952942470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332952945453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332952947806
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332952957537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332952965816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332952966506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332952968179
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332952969598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332952982407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332952987559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953007397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332953020212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953021595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953133955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332953138130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953140902
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953141389
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953143617
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953144628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332953145804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332953154258
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953155273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953155485
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332953158599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953158872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1332953159083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953160136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953163836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332953165619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332953166232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953170095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953213997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953228131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953233609
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332953238068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953240998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953249219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953250810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953362600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332953367685
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332953370631
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332953370845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332953371057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332953371269
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1332953371585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953449669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953474453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953489340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953508301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332953543189
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332953547057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953554781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332953565797
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332953574236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332953612413
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1332953614905
