what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229081293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229154745
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333229186720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229187960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229191507
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1333229196867
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1333229197112
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1333229197568
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1333229197851
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229199926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229200314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229200560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229201301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229202014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229202879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229203627
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333229205035
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333229212281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333229212703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333229217651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229219065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229219853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229225536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229226603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229232899
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229247455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229249883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229250709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229285240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229286076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229390680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229392765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229398959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229402329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229414196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229419579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229420236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229420894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229421244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229421882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229424896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229432577
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229438204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229438521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229438697
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229438872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229439049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229439224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229439403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229445912
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229446703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229448003
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229450801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229451287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229452635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229454833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333229462597
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333229462842
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333229466691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229467497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229469599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229470949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229472913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229474108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229477239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333229481858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229488756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229499035
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333229501920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229502462
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229503621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229504367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229505134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229505608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229508565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333229511525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229512097
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229513593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229514211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229515160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229516417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229520325
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229523273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229523451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229523620
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333229523897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229524491
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229526038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229530003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229535141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229538350
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229541934
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1333229542902
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1333229543188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229548235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229548997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229551597
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333229554699
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333229555769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333229556767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333229559612
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333229561829
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333229565909
error,log,,,"BlockCommentingStrategy#remove could not find the commenting region to remove",1333229578851
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1333229578872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333229582337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229585153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229785117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229791530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229797291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229798866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229862571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333229888621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230028046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333230041943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333230045594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230046685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230190187
error,log,,,"BlockCommentingStrategy#remove could not find the commenting region to remove",1333230207595
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1333230207617
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.remove.block.comment",1333230217092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333230230047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333230237794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333230238385
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333230239275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1333230240036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333230240604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333230241347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230245626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230306410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333230309917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230311105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230380570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230383890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230395526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230398537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230525511
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1333230530740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333230553808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1333230554178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230554235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333230554307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230570853
executed,command,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.edit.text.open.editor",1333230587919
executed,command,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.edit.text.open.editor",1333230588312
executed,command,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.edit.text.open.editor",1333230588582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1333230589617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230589647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333230611223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333231272624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233341619
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1333233343077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233348570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233351151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233352114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233367635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233371320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233382651
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233386974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333233388525
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333233393734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233394469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333233404789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233411416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233413419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333233415268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333233421770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233452263
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233470452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233477209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333233480213
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333233488068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233488713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333233491172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333233492485
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233505334
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333233508373
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233521254
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333233535246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333233535984
error,log,,,"BlockCommentingStrategy#remove could not find the commenting region to remove",1333233540304
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1333233540326
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.remove.block.comment",1333233547787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233553447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333233563693
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233574120
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333233583547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233584063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233585995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333233586582
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233587603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1333233592037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233593426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333233595712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233622308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233634786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233645012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233649432
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1333233715677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333233716352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333233722543
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233726401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233728072
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.remove.block.comment",1333233735701
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1333233762513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233762518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233762522
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1333233773158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233773162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333233773192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333233774734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1333233827399
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233828207
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1333233829149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333233842550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333233843038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1333233844563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333233844981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333233845577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333233849070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333233849454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333233850495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333234028689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333234029588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333234032756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333234034588
